flowSegmentData.frc,flowSegmentData.currentSpeed,flowSegmentData.freeFlowSpeed,flowSegmentData.currentTravelTime,flowSegmentData.freeFlowTravelTime,flowSegmentData.confidence,flowSegmentData.roadClosure,flowSegmentData.coordinates.coordinate,flowSegmentData.@version,timestamp,time,temperature,humidity,precipitation,windSpeed,cloudCover,iceAccumulation,pressureSurfaceLevel,rainAccumulation,rainIntensity,visibility,weatherCode,windGust
FRC3,13,13,175,175,1,False,"[{'latitude': 51.510593031522305, 'longitude': -0.121037405943724}, {'latitude': 51.51042672459108, 'longitude': -0.121427667355505}, {'latitude': 51.510204076845625, 'longitude': -0.122036528802028}, {'latitude': 51.510049871255745, 'longitude': -0.122386557078556}, {'latitude': 51.51003109110767, 'longitude': -0.122428131318287}, {'latitude': 51.50997073374598, 'longitude': -0.12257833502315}, {'latitude': 51.50993452972402, 'longitude': -0.122657460189117}, {'latitude': 51.50986885117273, 'longitude': -0.12279693505792}, {'latitude': 51.509796390770745, 'longitude': -0.122949820971797}, {'latitude': 51.50974411904855, 'longitude': -0.123058450436929}, {'latitude': 51.50970921903296, 'longitude': -0.123132211184867}, {'latitude': 51.50962340348482, 'longitude': -0.123315942502416}, {'latitude': 51.50954963850149, 'longitude': -0.123466146207278}, {'latitude': 51.509518807415795, 'longitude': -0.123529178119156}, {'latitude': 51.509474517037894, 'longitude': -0.123620373225663}, {'latitude': 51.50942490550337, 'longitude': -0.123723638272764}, {'latitude': 51.5093377330548, 'longitude': -0.123903346276819}, {'latitude': 51.5093136314866, 'longitude': -0.123959672666132}, {'latitude': 51.50927335784204, 'longitude': -0.124036115623085}, {'latitude': 51.50923449269797, 'longitude': -0.12411121747553}, {'latitude': 51.509056129953684, 'longitude': -0.124462586856566}, {'latitude': 51.50889383437842, 'longitude': -0.124793839669962}, {'latitude': 51.50880400032058, 'longitude': -0.12496684215148}, {'latitude': 51.50877718570687, 'longitude': -0.1250245096453}, {'latitude': 51.508732894608, 'longitude': -0.125108999229298}, {'latitude': 51.50870743633615, 'longitude': -0.125157278991566}, {'latitude': 51.50865646758114, 'longitude': -0.12525383851613}, {'latitude': 51.5086082115425, 'longitude': -0.125338328100128}, {'latitude': 51.50850627375347, 'longitude': -0.125516694999646}, {'latitude': 51.50843115056948, 'longitude': -0.125648123241405}, {'latitude': 51.50835738365583, 'longitude': -0.125790280319251}, {'latitude': 51.50822330911508, 'longitude': -0.12604643128023}, {'latitude': 51.50818303450674, 'longitude': -0.126125556446169}, {'latitude': 51.50814416843258, 'longitude': -0.126200658298615}, {'latitude': 51.50806638401535, 'longitude': -0.126354885316999}, {'latitude': 51.50803153488393, 'longitude': -0.126436692691982}, {'latitude': 51.50797383551498, 'longitude': -0.126527887798488}, {'latitude': 51.50792422234633, 'longitude': -0.126617741800516}, {'latitude': 51.50772039564919, 'longitude': -0.126981181122119}, {'latitude': 51.507592996979184, 'longitude': -0.127155524708115}, {'latitude': 51.50754202697749, 'longitude': -0.127226603247038}, {'latitude': 51.507485683408696, 'longitude': -0.127311092831036}, {'latitude': 51.50745083383314, 'longitude': -0.127297681785961}, {'latitude': 51.50738911663018, 'longitude': -0.127312433935543}, {'latitude': 51.50735692765852, 'longitude': -0.127325844980618}, {'latitude': 51.50734487635211, 'longitude': -0.127332550503155}, {'latitude': 51.50730997449867, 'longitude': -0.127363395906826}, {'latitude': 51.507287176113564, 'longitude': -0.127407652355572}, {'latitude': 51.5072576999237, 'longitude': -0.12748141310351}, {'latitude': 51.50723625794002, 'longitude': -0.127551150537926}, {'latitude': 51.50722415443136, 'longitude': -0.127596748091207}, {'latitude': 51.507209442403614, 'longitude': -0.127678555466161}, {'latitude': 51.507204068860375, 'longitude': -0.127737564064489}, {'latitude': 51.507208085975265, 'longitude': -0.12779389045383}, {'latitude': 51.507225510859215, 'longitude': -0.12788776776938}, {'latitude': 51.50725634349681, 'longitude': -0.12795079968123}, {'latitude': 51.50729124539137, 'longitude': -0.127991032816453}, {'latitude': 51.50735155413269, 'longitude': -0.128009808279558}]",4,2025-01-09 00:00:00,,,,,,,,,,,,,
FRC3,13,13,175,175,1,False,"[{'latitude': 51.510593031522305, 'longitude': -0.121037405943724}, {'latitude': 51.51042672459108, 'longitude': -0.121427667355505}, {'latitude': 51.510204076845625, 'longitude': -0.122036528802028}, {'latitude': 51.510049871255745, 'longitude': -0.122386557078556}, {'latitude': 51.51003109110767, 'longitude': -0.122428131318287}, {'latitude': 51.50997073374598, 'longitude': -0.12257833502315}, {'latitude': 51.50993452972402, 'longitude': -0.122657460189117}, {'latitude': 51.50986885117273, 'longitude': -0.12279693505792}, {'latitude': 51.509796390770745, 'longitude': -0.122949820971797}, {'latitude': 51.50974411904855, 'longitude': -0.123058450436929}, {'latitude': 51.50970921903296, 'longitude': -0.123132211184867}, {'latitude': 51.50962340348482, 'longitude': -0.123315942502416}, {'latitude': 51.50954963850149, 'longitude': -0.123466146207278}, {'latitude': 51.509518807415795, 'longitude': -0.123529178119156}, {'latitude': 51.509474517037894, 'longitude': -0.123620373225663}, {'latitude': 51.50942490550337, 'longitude': -0.123723638272764}, {'latitude': 51.5093377330548, 'longitude': -0.123903346276819}, {'latitude': 51.5093136314866, 'longitude': -0.123959672666132}, {'latitude': 51.50927335784204, 'longitude': -0.124036115623085}, {'latitude': 51.50923449269797, 'longitude': -0.12411121747553}, {'latitude': 51.509056129953684, 'longitude': -0.124462586856566}, {'latitude': 51.50889383437842, 'longitude': -0.124793839669962}, {'latitude': 51.50880400032058, 'longitude': -0.12496684215148}, {'latitude': 51.50877718570687, 'longitude': -0.1250245096453}, {'latitude': 51.508732894608, 'longitude': -0.125108999229298}, {'latitude': 51.50870743633615, 'longitude': -0.125157278991566}, {'latitude': 51.50865646758114, 'longitude': -0.12525383851613}, {'latitude': 51.5086082115425, 'longitude': -0.125338328100128}, {'latitude': 51.50850627375347, 'longitude': -0.125516694999646}, {'latitude': 51.50843115056948, 'longitude': -0.125648123241405}, {'latitude': 51.50835738365583, 'longitude': -0.125790280319251}, {'latitude': 51.50822330911508, 'longitude': -0.12604643128023}, {'latitude': 51.50818303450674, 'longitude': -0.126125556446169}, {'latitude': 51.50814416843258, 'longitude': -0.126200658298615}, {'latitude': 51.50806638401535, 'longitude': -0.126354885316999}, {'latitude': 51.50803153488393, 'longitude': -0.126436692691982}, {'latitude': 51.50797383551498, 'longitude': -0.126527887798488}, {'latitude': 51.50792422234633, 'longitude': -0.126617741800516}, {'latitude': 51.50772039564919, 'longitude': -0.126981181122119}, {'latitude': 51.507592996979184, 'longitude': -0.127155524708115}, {'latitude': 51.50754202697749, 'longitude': -0.127226603247038}, {'latitude': 51.507485683408696, 'longitude': -0.127311092831036}, {'latitude': 51.50745083383314, 'longitude': -0.127297681785961}, {'latitude': 51.50738911663018, 'longitude': -0.127312433935543}, {'latitude': 51.50735692765852, 'longitude': -0.127325844980618}, {'latitude': 51.50734487635211, 'longitude': -0.127332550503155}, {'latitude': 51.50730997449867, 'longitude': -0.127363395906826}, {'latitude': 51.507287176113564, 'longitude': -0.127407652355572}, {'latitude': 51.5072576999237, 'longitude': -0.12748141310351}, {'latitude': 51.50723625794002, 'longitude': -0.127551150537926}, {'latitude': 51.50722415443136, 'longitude': -0.127596748091207}, {'latitude': 51.507209442403614, 'longitude': -0.127678555466161}, {'latitude': 51.507204068860375, 'longitude': -0.127737564064489}, {'latitude': 51.507208085975265, 'longitude': -0.12779389045383}, {'latitude': 51.507225510859215, 'longitude': -0.12788776776938}, {'latitude': 51.50725634349681, 'longitude': -0.12795079968123}, {'latitude': 51.50729124539137, 'longitude': -0.127991032816453}, {'latitude': 51.50735155413269, 'longitude': -0.128009808279558}]",4,2025-01-09 01:00:00,,,,,,,,,,,,,
FRC3,13,13,175,175,1,False,"[{'latitude': 51.510593031522305, 'longitude': -0.121037405943724}, {'latitude': 51.51042672459108, 'longitude': -0.121427667355505}, {'latitude': 51.510204076845625, 'longitude': -0.122036528802028}, {'latitude': 51.510049871255745, 'longitude': -0.122386557078556}, {'latitude': 51.51003109110767, 'longitude': -0.122428131318287}, {'latitude': 51.50997073374598, 'longitude': -0.12257833502315}, {'latitude': 51.50993452972402, 'longitude': -0.122657460189117}, {'latitude': 51.50986885117273, 'longitude': -0.12279693505792}, {'latitude': 51.509796390770745, 'longitude': -0.122949820971797}, {'latitude': 51.50974411904855, 'longitude': -0.123058450436929}, {'latitude': 51.50970921903296, 'longitude': -0.123132211184867}, {'latitude': 51.50962340348482, 'longitude': -0.123315942502416}, {'latitude': 51.50954963850149, 'longitude': -0.123466146207278}, {'latitude': 51.509518807415795, 'longitude': -0.123529178119156}, {'latitude': 51.509474517037894, 'longitude': -0.123620373225663}, {'latitude': 51.50942490550337, 'longitude': -0.123723638272764}, {'latitude': 51.5093377330548, 'longitude': -0.123903346276819}, {'latitude': 51.5093136314866, 'longitude': -0.123959672666132}, {'latitude': 51.50927335784204, 'longitude': -0.124036115623085}, {'latitude': 51.50923449269797, 'longitude': -0.12411121747553}, {'latitude': 51.509056129953684, 'longitude': -0.124462586856566}, {'latitude': 51.50889383437842, 'longitude': -0.124793839669962}, {'latitude': 51.50880400032058, 'longitude': -0.12496684215148}, {'latitude': 51.50877718570687, 'longitude': -0.1250245096453}, {'latitude': 51.508732894608, 'longitude': -0.125108999229298}, {'latitude': 51.50870743633615, 'longitude': -0.125157278991566}, {'latitude': 51.50865646758114, 'longitude': -0.12525383851613}, {'latitude': 51.5086082115425, 'longitude': -0.125338328100128}, {'latitude': 51.50850627375347, 'longitude': -0.125516694999646}, {'latitude': 51.50843115056948, 'longitude': -0.125648123241405}, {'latitude': 51.50835738365583, 'longitude': -0.125790280319251}, {'latitude': 51.50822330911508, 'longitude': -0.12604643128023}, {'latitude': 51.50818303450674, 'longitude': -0.126125556446169}, {'latitude': 51.50814416843258, 'longitude': -0.126200658298615}, {'latitude': 51.50806638401535, 'longitude': -0.126354885316999}, {'latitude': 51.50803153488393, 'longitude': -0.126436692691982}, {'latitude': 51.50797383551498, 'longitude': -0.126527887798488}, {'latitude': 51.50792422234633, 'longitude': -0.126617741800516}, {'latitude': 51.50772039564919, 'longitude': -0.126981181122119}, {'latitude': 51.507592996979184, 'longitude': -0.127155524708115}, {'latitude': 51.50754202697749, 'longitude': -0.127226603247038}, {'latitude': 51.507485683408696, 'longitude': -0.127311092831036}, {'latitude': 51.50745083383314, 'longitude': -0.127297681785961}, {'latitude': 51.50738911663018, 'longitude': -0.127312433935543}, {'latitude': 51.50735692765852, 'longitude': -0.127325844980618}, {'latitude': 51.50734487635211, 'longitude': -0.127332550503155}, {'latitude': 51.50730997449867, 'longitude': -0.127363395906826}, {'latitude': 51.507287176113564, 'longitude': -0.127407652355572}, {'latitude': 51.5072576999237, 'longitude': -0.12748141310351}, {'latitude': 51.50723625794002, 'longitude': -0.127551150537926}, {'latitude': 51.50722415443136, 'longitude': -0.127596748091207}, {'latitude': 51.507209442403614, 'longitude': -0.127678555466161}, {'latitude': 51.507204068860375, 'longitude': -0.127737564064489}, {'latitude': 51.507208085975265, 'longitude': -0.12779389045383}, {'latitude': 51.507225510859215, 'longitude': -0.12788776776938}, {'latitude': 51.50725634349681, 'longitude': -0.12795079968123}, {'latitude': 51.50729124539137, 'longitude': -0.127991032816453}, {'latitude': 51.50735155413269, 'longitude': -0.128009808279558}]",4,2025-01-09 02:00:00,,,,,,,,,,,,,
FRC3,13,13,175,175,1,False,"[{'latitude': 51.510593031522305, 'longitude': -0.121037405943724}, {'latitude': 51.51042672459108, 'longitude': -0.121427667355505}, {'latitude': 51.510204076845625, 'longitude': -0.122036528802028}, {'latitude': 51.510049871255745, 'longitude': -0.122386557078556}, {'latitude': 51.51003109110767, 'longitude': -0.122428131318287}, {'latitude': 51.50997073374598, 'longitude': -0.12257833502315}, {'latitude': 51.50993452972402, 'longitude': -0.122657460189117}, {'latitude': 51.50986885117273, 'longitude': -0.12279693505792}, {'latitude': 51.509796390770745, 'longitude': -0.122949820971797}, {'latitude': 51.50974411904855, 'longitude': -0.123058450436929}, {'latitude': 51.50970921903296, 'longitude': -0.123132211184867}, {'latitude': 51.50962340348482, 'longitude': -0.123315942502416}, {'latitude': 51.50954963850149, 'longitude': -0.123466146207278}, {'latitude': 51.509518807415795, 'longitude': -0.123529178119156}, {'latitude': 51.509474517037894, 'longitude': -0.123620373225663}, {'latitude': 51.50942490550337, 'longitude': -0.123723638272764}, {'latitude': 51.5093377330548, 'longitude': -0.123903346276819}, {'latitude': 51.5093136314866, 'longitude': -0.123959672666132}, {'latitude': 51.50927335784204, 'longitude': -0.124036115623085}, {'latitude': 51.50923449269797, 'longitude': -0.12411121747553}, {'latitude': 51.509056129953684, 'longitude': -0.124462586856566}, {'latitude': 51.50889383437842, 'longitude': -0.124793839669962}, {'latitude': 51.50880400032058, 'longitude': -0.12496684215148}, {'latitude': 51.50877718570687, 'longitude': -0.1250245096453}, {'latitude': 51.508732894608, 'longitude': -0.125108999229298}, {'latitude': 51.50870743633615, 'longitude': -0.125157278991566}, {'latitude': 51.50865646758114, 'longitude': -0.12525383851613}, {'latitude': 51.5086082115425, 'longitude': -0.125338328100128}, {'latitude': 51.50850627375347, 'longitude': -0.125516694999646}, {'latitude': 51.50843115056948, 'longitude': -0.125648123241405}, {'latitude': 51.50835738365583, 'longitude': -0.125790280319251}, {'latitude': 51.50822330911508, 'longitude': -0.12604643128023}, {'latitude': 51.50818303450674, 'longitude': -0.126125556446169}, {'latitude': 51.50814416843258, 'longitude': -0.126200658298615}, {'latitude': 51.50806638401535, 'longitude': -0.126354885316999}, {'latitude': 51.50803153488393, 'longitude': -0.126436692691982}, {'latitude': 51.50797383551498, 'longitude': -0.126527887798488}, {'latitude': 51.50792422234633, 'longitude': -0.126617741800516}, {'latitude': 51.50772039564919, 'longitude': -0.126981181122119}, {'latitude': 51.507592996979184, 'longitude': -0.127155524708115}, {'latitude': 51.50754202697749, 'longitude': -0.127226603247038}, {'latitude': 51.507485683408696, 'longitude': -0.127311092831036}, {'latitude': 51.50745083383314, 'longitude': -0.127297681785961}, {'latitude': 51.50738911663018, 'longitude': -0.127312433935543}, {'latitude': 51.50735692765852, 'longitude': -0.127325844980618}, {'latitude': 51.50734487635211, 'longitude': -0.127332550503155}, {'latitude': 51.50730997449867, 'longitude': -0.127363395906826}, {'latitude': 51.507287176113564, 'longitude': -0.127407652355572}, {'latitude': 51.5072576999237, 'longitude': -0.12748141310351}, {'latitude': 51.50723625794002, 'longitude': -0.127551150537926}, {'latitude': 51.50722415443136, 'longitude': -0.127596748091207}, {'latitude': 51.507209442403614, 'longitude': -0.127678555466161}, {'latitude': 51.507204068860375, 'longitude': -0.127737564064489}, {'latitude': 51.507208085975265, 'longitude': -0.12779389045383}, {'latitude': 51.507225510859215, 'longitude': -0.12788776776938}, {'latitude': 51.50725634349681, 'longitude': -0.12795079968123}, {'latitude': 51.50729124539137, 'longitude': -0.127991032816453}, {'latitude': 51.50735155413269, 'longitude': -0.128009808279558}]",4,2025-01-09 03:00:00,,,,,,,,,,,,,
FRC3,13,13,175,175,1,False,"[{'latitude': 51.510593031522305, 'longitude': -0.121037405943724}, {'latitude': 51.51042672459108, 'longitude': -0.121427667355505}, {'latitude': 51.510204076845625, 'longitude': -0.122036528802028}, {'latitude': 51.510049871255745, 'longitude': -0.122386557078556}, {'latitude': 51.51003109110767, 'longitude': -0.122428131318287}, {'latitude': 51.50997073374598, 'longitude': -0.12257833502315}, {'latitude': 51.50993452972402, 'longitude': -0.122657460189117}, {'latitude': 51.50986885117273, 'longitude': -0.12279693505792}, {'latitude': 51.509796390770745, 'longitude': -0.122949820971797}, {'latitude': 51.50974411904855, 'longitude': -0.123058450436929}, {'latitude': 51.50970921903296, 'longitude': -0.123132211184867}, {'latitude': 51.50962340348482, 'longitude': -0.123315942502416}, {'latitude': 51.50954963850149, 'longitude': -0.123466146207278}, {'latitude': 51.509518807415795, 'longitude': -0.123529178119156}, {'latitude': 51.509474517037894, 'longitude': -0.123620373225663}, {'latitude': 51.50942490550337, 'longitude': -0.123723638272764}, {'latitude': 51.5093377330548, 'longitude': -0.123903346276819}, {'latitude': 51.5093136314866, 'longitude': -0.123959672666132}, {'latitude': 51.50927335784204, 'longitude': -0.124036115623085}, {'latitude': 51.50923449269797, 'longitude': -0.12411121747553}, {'latitude': 51.509056129953684, 'longitude': -0.124462586856566}, {'latitude': 51.50889383437842, 'longitude': -0.124793839669962}, {'latitude': 51.50880400032058, 'longitude': -0.12496684215148}, {'latitude': 51.50877718570687, 'longitude': -0.1250245096453}, {'latitude': 51.508732894608, 'longitude': -0.125108999229298}, {'latitude': 51.50870743633615, 'longitude': -0.125157278991566}, {'latitude': 51.50865646758114, 'longitude': -0.12525383851613}, {'latitude': 51.5086082115425, 'longitude': -0.125338328100128}, {'latitude': 51.50850627375347, 'longitude': -0.125516694999646}, {'latitude': 51.50843115056948, 'longitude': -0.125648123241405}, {'latitude': 51.50835738365583, 'longitude': -0.125790280319251}, {'latitude': 51.50822330911508, 'longitude': -0.12604643128023}, {'latitude': 51.50818303450674, 'longitude': -0.126125556446169}, {'latitude': 51.50814416843258, 'longitude': -0.126200658298615}, {'latitude': 51.50806638401535, 'longitude': -0.126354885316999}, {'latitude': 51.50803153488393, 'longitude': -0.126436692691982}, {'latitude': 51.50797383551498, 'longitude': -0.126527887798488}, {'latitude': 51.50792422234633, 'longitude': -0.126617741800516}, {'latitude': 51.50772039564919, 'longitude': -0.126981181122119}, {'latitude': 51.507592996979184, 'longitude': -0.127155524708115}, {'latitude': 51.50754202697749, 'longitude': -0.127226603247038}, {'latitude': 51.507485683408696, 'longitude': -0.127311092831036}, {'latitude': 51.50745083383314, 'longitude': -0.127297681785961}, {'latitude': 51.50738911663018, 'longitude': -0.127312433935543}, {'latitude': 51.50735692765852, 'longitude': -0.127325844980618}, {'latitude': 51.50734487635211, 'longitude': -0.127332550503155}, {'latitude': 51.50730997449867, 'longitude': -0.127363395906826}, {'latitude': 51.507287176113564, 'longitude': -0.127407652355572}, {'latitude': 51.5072576999237, 'longitude': -0.12748141310351}, {'latitude': 51.50723625794002, 'longitude': -0.127551150537926}, {'latitude': 51.50722415443136, 'longitude': -0.127596748091207}, {'latitude': 51.507209442403614, 'longitude': -0.127678555466161}, {'latitude': 51.507204068860375, 'longitude': -0.127737564064489}, {'latitude': 51.507208085975265, 'longitude': -0.12779389045383}, {'latitude': 51.507225510859215, 'longitude': -0.12788776776938}, {'latitude': 51.50725634349681, 'longitude': -0.12795079968123}, {'latitude': 51.50729124539137, 'longitude': -0.127991032816453}, {'latitude': 51.50735155413269, 'longitude': -0.128009808279558}]",4,2025-01-09 04:00:00,,,,,,,,,,,,,
FRC3,13,13,175,175,1,False,"[{'latitude': 51.510593031522305, 'longitude': -0.121037405943724}, {'latitude': 51.51042672459108, 'longitude': -0.121427667355505}, {'latitude': 51.510204076845625, 'longitude': -0.122036528802028}, {'latitude': 51.510049871255745, 'longitude': -0.122386557078556}, {'latitude': 51.51003109110767, 'longitude': -0.122428131318287}, {'latitude': 51.50997073374598, 'longitude': -0.12257833502315}, {'latitude': 51.50993452972402, 'longitude': -0.122657460189117}, {'latitude': 51.50986885117273, 'longitude': -0.12279693505792}, {'latitude': 51.509796390770745, 'longitude': -0.122949820971797}, {'latitude': 51.50974411904855, 'longitude': -0.123058450436929}, {'latitude': 51.50970921903296, 'longitude': -0.123132211184867}, {'latitude': 51.50962340348482, 'longitude': -0.123315942502416}, {'latitude': 51.50954963850149, 'longitude': -0.123466146207278}, {'latitude': 51.509518807415795, 'longitude': -0.123529178119156}, {'latitude': 51.509474517037894, 'longitude': -0.123620373225663}, {'latitude': 51.50942490550337, 'longitude': -0.123723638272764}, {'latitude': 51.5093377330548, 'longitude': -0.123903346276819}, {'latitude': 51.5093136314866, 'longitude': -0.123959672666132}, {'latitude': 51.50927335784204, 'longitude': -0.124036115623085}, {'latitude': 51.50923449269797, 'longitude': -0.12411121747553}, {'latitude': 51.509056129953684, 'longitude': -0.124462586856566}, {'latitude': 51.50889383437842, 'longitude': -0.124793839669962}, {'latitude': 51.50880400032058, 'longitude': -0.12496684215148}, {'latitude': 51.50877718570687, 'longitude': -0.1250245096453}, {'latitude': 51.508732894608, 'longitude': -0.125108999229298}, {'latitude': 51.50870743633615, 'longitude': -0.125157278991566}, {'latitude': 51.50865646758114, 'longitude': -0.12525383851613}, {'latitude': 51.5086082115425, 'longitude': -0.125338328100128}, {'latitude': 51.50850627375347, 'longitude': -0.125516694999646}, {'latitude': 51.50843115056948, 'longitude': -0.125648123241405}, {'latitude': 51.50835738365583, 'longitude': -0.125790280319251}, {'latitude': 51.50822330911508, 'longitude': -0.12604643128023}, {'latitude': 51.50818303450674, 'longitude': -0.126125556446169}, {'latitude': 51.50814416843258, 'longitude': -0.126200658298615}, {'latitude': 51.50806638401535, 'longitude': -0.126354885316999}, {'latitude': 51.50803153488393, 'longitude': -0.126436692691982}, {'latitude': 51.50797383551498, 'longitude': -0.126527887798488}, {'latitude': 51.50792422234633, 'longitude': -0.126617741800516}, {'latitude': 51.50772039564919, 'longitude': -0.126981181122119}, {'latitude': 51.507592996979184, 'longitude': -0.127155524708115}, {'latitude': 51.50754202697749, 'longitude': -0.127226603247038}, {'latitude': 51.507485683408696, 'longitude': -0.127311092831036}, {'latitude': 51.50745083383314, 'longitude': -0.127297681785961}, {'latitude': 51.50738911663018, 'longitude': -0.127312433935543}, {'latitude': 51.50735692765852, 'longitude': -0.127325844980618}, {'latitude': 51.50734487635211, 'longitude': -0.127332550503155}, {'latitude': 51.50730997449867, 'longitude': -0.127363395906826}, {'latitude': 51.507287176113564, 'longitude': -0.127407652355572}, {'latitude': 51.5072576999237, 'longitude': -0.12748141310351}, {'latitude': 51.50723625794002, 'longitude': -0.127551150537926}, {'latitude': 51.50722415443136, 'longitude': -0.127596748091207}, {'latitude': 51.507209442403614, 'longitude': -0.127678555466161}, {'latitude': 51.507204068860375, 'longitude': -0.127737564064489}, {'latitude': 51.507208085975265, 'longitude': -0.12779389045383}, {'latitude': 51.507225510859215, 'longitude': -0.12788776776938}, {'latitude': 51.50725634349681, 'longitude': -0.12795079968123}, {'latitude': 51.50729124539137, 'longitude': -0.127991032816453}, {'latitude': 51.50735155413269, 'longitude': -0.128009808279558}]",4,2025-01-09 05:00:00,,,,,,,,,,,,,
FRC3,13,13,175,175,1,False,"[{'latitude': 51.510593031522305, 'longitude': -0.121037405943724}, {'latitude': 51.51042672459108, 'longitude': -0.121427667355505}, {'latitude': 51.510204076845625, 'longitude': -0.122036528802028}, {'latitude': 51.510049871255745, 'longitude': -0.122386557078556}, {'latitude': 51.51003109110767, 'longitude': -0.122428131318287}, {'latitude': 51.50997073374598, 'longitude': -0.12257833502315}, {'latitude': 51.50993452972402, 'longitude': -0.122657460189117}, {'latitude': 51.50986885117273, 'longitude': -0.12279693505792}, {'latitude': 51.509796390770745, 'longitude': -0.122949820971797}, {'latitude': 51.50974411904855, 'longitude': -0.123058450436929}, {'latitude': 51.50970921903296, 'longitude': -0.123132211184867}, {'latitude': 51.50962340348482, 'longitude': -0.123315942502416}, {'latitude': 51.50954963850149, 'longitude': -0.123466146207278}, {'latitude': 51.509518807415795, 'longitude': -0.123529178119156}, {'latitude': 51.509474517037894, 'longitude': -0.123620373225663}, {'latitude': 51.50942490550337, 'longitude': -0.123723638272764}, {'latitude': 51.5093377330548, 'longitude': -0.123903346276819}, {'latitude': 51.5093136314866, 'longitude': -0.123959672666132}, {'latitude': 51.50927335784204, 'longitude': -0.124036115623085}, {'latitude': 51.50923449269797, 'longitude': -0.12411121747553}, {'latitude': 51.509056129953684, 'longitude': -0.124462586856566}, {'latitude': 51.50889383437842, 'longitude': -0.124793839669962}, {'latitude': 51.50880400032058, 'longitude': -0.12496684215148}, {'latitude': 51.50877718570687, 'longitude': -0.1250245096453}, {'latitude': 51.508732894608, 'longitude': -0.125108999229298}, {'latitude': 51.50870743633615, 'longitude': -0.125157278991566}, {'latitude': 51.50865646758114, 'longitude': -0.12525383851613}, {'latitude': 51.5086082115425, 'longitude': -0.125338328100128}, {'latitude': 51.50850627375347, 'longitude': -0.125516694999646}, {'latitude': 51.50843115056948, 'longitude': -0.125648123241405}, {'latitude': 51.50835738365583, 'longitude': -0.125790280319251}, {'latitude': 51.50822330911508, 'longitude': -0.12604643128023}, {'latitude': 51.50818303450674, 'longitude': -0.126125556446169}, {'latitude': 51.50814416843258, 'longitude': -0.126200658298615}, {'latitude': 51.50806638401535, 'longitude': -0.126354885316999}, {'latitude': 51.50803153488393, 'longitude': -0.126436692691982}, {'latitude': 51.50797383551498, 'longitude': -0.126527887798488}, {'latitude': 51.50792422234633, 'longitude': -0.126617741800516}, {'latitude': 51.50772039564919, 'longitude': -0.126981181122119}, {'latitude': 51.507592996979184, 'longitude': -0.127155524708115}, {'latitude': 51.50754202697749, 'longitude': -0.127226603247038}, {'latitude': 51.507485683408696, 'longitude': -0.127311092831036}, {'latitude': 51.50745083383314, 'longitude': -0.127297681785961}, {'latitude': 51.50738911663018, 'longitude': -0.127312433935543}, {'latitude': 51.50735692765852, 'longitude': -0.127325844980618}, {'latitude': 51.50734487635211, 'longitude': -0.127332550503155}, {'latitude': 51.50730997449867, 'longitude': -0.127363395906826}, {'latitude': 51.507287176113564, 'longitude': -0.127407652355572}, {'latitude': 51.5072576999237, 'longitude': -0.12748141310351}, {'latitude': 51.50723625794002, 'longitude': -0.127551150537926}, {'latitude': 51.50722415443136, 'longitude': -0.127596748091207}, {'latitude': 51.507209442403614, 'longitude': -0.127678555466161}, {'latitude': 51.507204068860375, 'longitude': -0.127737564064489}, {'latitude': 51.507208085975265, 'longitude': -0.12779389045383}, {'latitude': 51.507225510859215, 'longitude': -0.12788776776938}, {'latitude': 51.50725634349681, 'longitude': -0.12795079968123}, {'latitude': 51.50729124539137, 'longitude': -0.127991032816453}, {'latitude': 51.50735155413269, 'longitude': -0.128009808279558}]",4,2025-01-09 06:00:00,,,,,,,,,,,,,
